                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     29,                 1.1201,                0.61273,                 1.1027,                0.99637,                0.96629,                 0.9922,                 0.6909,                 1.0864,                0.51843,                  1.127,              0.0014456,              0.0014456,              0.0014456
                     30,                 1.1181,                0.63169,                  1.108,                0.96552,                0.96629,                0.96759,                0.62409,                 1.1955,                0.65012,                 1.1873,              0.0014258,              0.0014258,              0.0014258
                     31,                 1.1397,                0.62267,                 1.1155,                 0.9931,                0.97753,                0.98778,                 0.6974,                 1.0807,                0.53846,                 1.1296,               0.001406,               0.001406,               0.001406
                     32,                 1.0755,                0.59638,                 1.1005,                0.99577,                0.97753,                0.98679,                0.70432,                 1.0827,                0.49873,                 1.1316,              0.0013862,              0.0013862,              0.0013862
                     33,                 1.1325,                0.61888,                 1.1066,                0.99999,                0.98876,                0.99056,                0.69972,                  1.099,                0.48541,                 1.1292,              0.0013664,              0.0013664,              0.0013664
                     34,                 1.1231,                0.60537,                 1.1037,                0.98786,                0.98876,                0.99416,                0.71188,                 1.0463,                0.48892,                  1.102,              0.0013466,              0.0013466,              0.0013466
                     35,                 1.0797,                0.58478,                 1.1029,                 0.9988,                0.96629,                0.98758,                0.68588,                 1.1342,                0.51863,                 1.1437,              0.0013268,              0.0013268,              0.0013268
                     36,                 1.0884,                0.58791,                 1.0865,                0.98874,                0.98702,                0.98837,                0.71305,                 1.0406,                0.48692,                 1.1084,               0.001307,               0.001307,               0.001307
                     37,                 1.0783,                0.58479,                  1.088,                0.99911,                0.98876,                0.98752,                0.69864,                 1.0597,                0.47819,                 1.1327,              0.0012872,              0.0012872,              0.0012872
                     38,                 1.1274,                 0.5917,                 1.0978,                0.99956,                0.98876,                0.99364,                0.66035,                 1.2218,                0.53584,                 1.1819,              0.0012674,              0.0012674,              0.0012674
                     39,                 1.1207,                0.60648,                 1.1135,                0.98585,                0.97753,                0.98604,                0.66783,                 1.1489,                 0.5476,                 1.1704,              0.0012476,              0.0012476,              0.0012476
                     40,                 1.0639,                0.57511,                 1.0808,                0.98787,                0.98876,                0.98987,                0.70069,                 1.0895,                0.48817,                 1.1405,              0.0012278,              0.0012278,              0.0012278
                     41,                 1.0649,                0.55902,                 1.0803,                0.98873,                0.98615,                0.99147,                0.69007,                 1.0979,                0.47704,                 1.1312,               0.001208,               0.001208,               0.001208
                     42,                 1.0448,                0.56032,                 1.0658,                0.99933,                0.98876,                0.99457,                0.68341,                 1.1381,                0.47881,                 1.1558,              0.0011882,              0.0011882,              0.0011882
                     43,                 1.0478,                0.54225,                  1.082,                0.98886,                0.99775,                0.99478,                0.71184,                 1.1028,                0.46716,                 1.1396,              0.0011684,              0.0011684,              0.0011684
                     44,                 1.0776,                 0.5688,                 1.0945,                0.98739,                      1,                0.99489,                0.70405,                 1.1041,                0.47002,                 1.1216,              0.0011486,              0.0011486,              0.0011486
                     45,                 1.0454,                0.53312,                 1.0774,                0.98717,                0.98876,                0.98905,                0.71101,                 1.0691,                0.46815,                 1.1375,              0.0011288,              0.0011288,              0.0011288
                     46,                 1.0451,                0.54827,                 1.0956,                0.98747,                0.98876,                0.99263,                0.70625,                 1.0724,                0.46856,                 1.1132,               0.001109,               0.001109,               0.001109
                     47,                 1.0762,                0.57185,                 1.0798,                      1,                0.98837,                0.99437,                0.72054,                 1.0712,                0.44616,                 1.1095,              0.0010892,              0.0010892,              0.0010892
                     48,                 1.0472,                0.55999,                 1.0716,                  0.999,                0.98876,                0.99348,                0.70088,                 1.0653,                0.45058,                 1.1013,              0.0010694,              0.0010694,              0.0010694
                     49,                 1.0242,                0.53884,                 1.0671,                      1,                0.97703,                0.99435,                0.73057,                 1.0214,                0.44209,                  1.083,              0.0010496,              0.0010496,              0.0010496
                     50,                 1.0183,                0.52919,                 1.0608,                0.99659,                0.98876,                0.99332,                0.69498,                  1.064,                 0.4633,                 1.1072,              0.0010298,              0.0010298,              0.0010298
                     51,                 1.0013,                0.52676,                 1.0606,                0.98775,                      1,                0.99489,                0.72616,                 1.0348,                0.41991,                    1.1,                0.00101,                0.00101,                0.00101
                     52,                 1.0184,                0.51602,                 1.0624,                0.97801,                0.99931,                0.99467,                 0.7138,                 1.0271,                0.45726,                 1.1122,              0.0009902,              0.0009902,              0.0009902
                     53,                 1.0522,                0.52915,                 1.0712,                0.99739,                0.98876,                0.99418,                0.71413,                 1.0429,                0.43431,                 1.1257,              0.0009704,              0.0009704,              0.0009704
                     54,                 1.0204,                0.53008,                 1.0544,                      1,                0.98762,                0.99467,                0.72309,                 1.0354,                0.42688,                 1.1212,              0.0009506,              0.0009506,              0.0009506
                     55,                0.97707,                0.51091,                 1.0556,                      1,                0.99816,                  0.995,                0.74018,                 1.0454,                0.42371,                 1.1095,              0.0009308,              0.0009308,              0.0009308
                     56,                 1.0201,                 0.5242,                  1.061,                      1,                0.98861,                0.99467,                0.73107,                 1.0478,                0.42115,                 1.1082,               0.000911,               0.000911,               0.000911
                     57,                 1.0039,                0.52212,                 1.0684,                      1,                0.99761,                  0.995,                0.69585,                 1.1002,                0.45295,                 1.1376,              0.0008912,              0.0008912,              0.0008912
                     58,                0.98688,                0.51852,                 1.0478,                0.99916,                      1,                  0.995,                0.71129,                 1.0847,                0.42017,                 1.1354,              0.0008714,              0.0008714,              0.0008714
                     59,                0.96926,                 0.5029,                 1.0528,                0.98876,                0.98855,                0.99478,                0.73824,                 1.0226,                0.41849,                 1.0936,              0.0008516,              0.0008516,              0.0008516
                     60,                0.95255,                0.49106,                 1.0369,                0.99889,                0.98876,                0.99457,                0.73052,                  1.035,                0.42777,                 1.1127,              0.0008318,              0.0008318,              0.0008318
                     61,                0.96972,                0.49616,                 1.0287,                0.99948,                0.98876,                0.99457,                0.74111,                 1.0115,                0.41911,                 1.1001,               0.000812,               0.000812,               0.000812
                     62,                 0.9645,                0.49206,                 1.0375,                0.99957,                0.98876,                0.99457,                0.73944,                  1.057,                0.42397,                 1.1013,              0.0007922,              0.0007922,              0.0007922
                     63,                0.92744,                0.48035,                 1.0283,                      1,                0.98804,                0.99332,                0.71409,                 1.0356,                0.41737,                 1.1145,              0.0007724,              0.0007724,              0.0007724
                     64,                 0.9773,                0.50183,                 1.0495,                0.99939,                0.98876,                0.99317,                0.71691,                 1.0298,                0.41768,                 1.1135,              0.0007526,              0.0007526,              0.0007526
                     65,                0.95746,                0.49443,                 1.0475,                      1,                0.98865,                  0.995,                0.73273,                 1.0106,                0.41985,                 1.0925,              0.0007328,              0.0007328,              0.0007328
                     66,                0.98332,                0.49081,                 1.0365,                0.99969,                0.97753,                0.99456,                 0.7182,                 1.0572,                0.44167,                 1.1143,               0.000713,               0.000713,               0.000713
                     67,                0.94422,                 0.4811,                 1.0404,                      1,                0.98819,                 0.9939,                  0.731,                 1.0452,                0.42564,                  1.114,              0.0006932,              0.0006932,              0.0006932
                     68,                0.96417,                  0.483,                 1.0384,                0.99893,                0.98876,                0.99489,                0.73213,                 1.0236,                0.41469,                 1.1055,              0.0006734,              0.0006734,              0.0006734
                     69,                0.92228,                0.46863,                 1.0269,                      1,                 0.9991,                  0.995,                0.75029,                0.99855,                0.40719,                 1.0953,              0.0006536,              0.0006536,              0.0006536
                     70,                0.90819,                0.47034,                 1.0086,                      1,                0.99952,                  0.995,                0.72305,                 1.0298,                0.41373,                 1.1021,              0.0006338,              0.0006338,              0.0006338
                     71,                0.92368,                 0.4704,                 1.0136,                      1,                0.99912,                  0.995,                0.73078,                  1.063,                0.42142,                 1.1353,               0.000614,               0.000614,               0.000614
                     72,                0.93098,                0.47283,                 1.0267,                      1,                0.99912,                  0.995,                0.74053,                 1.0226,                0.40984,                 1.1175,              0.0005942,              0.0005942,              0.0005942
                     73,                0.91762,                0.45472,                 1.0132,                      1,                0.99935,                  0.995,                0.72884,                 1.0513,                0.40362,                 1.1115,              0.0005744,              0.0005744,              0.0005744
                     74,                0.91148,                0.45766,                  1.017,                      1,                0.99848,                  0.995,                0.74392,                 1.0063,                0.38868,                 1.0852,              0.0005546,              0.0005546,              0.0005546
                     75,                0.92686,                0.45801,                 1.0255,                      1,                0.99978,                  0.995,                0.74194,                 1.0257,                0.40134,                 1.0928,              0.0005348,              0.0005348,              0.0005348
                     76,                0.90731,                0.46167,                 1.0246,                0.99932,                      1,                  0.995,                0.72779,                 1.0283,                0.40119,                 1.0985,               0.000515,               0.000515,               0.000515
                     77,                0.89514,                0.43919,                 1.0012,                0.99828,                      1,                  0.995,                0.73464,                 1.0476,                0.39728,                 1.0961,              0.0004952,              0.0004952,              0.0004952
                     78,                0.89849,                0.45014,                 1.0133,                      1,                0.99919,                  0.995,                0.72408,                 1.0638,                0.40881,                 1.1095,              0.0004754,              0.0004754,              0.0004754
                     79,                0.90269,                0.44452,                 1.0273,                      1,                0.99931,                  0.995,                 0.7364,                 1.0528,                0.40699,                 1.1039,              0.0004556,              0.0004556,              0.0004556
                     80,                0.88972,                0.43737,                 1.0085,                      1,                0.99897,                  0.995,                0.73937,                 1.0522,                0.40307,                 1.1214,              0.0004358,              0.0004358,              0.0004358
                     81,                0.88582,                0.44629,                 1.0087,                      1,                0.99883,                  0.995,                  0.742,                 1.0507,                0.39502,                 1.1055,               0.000416,               0.000416,               0.000416
                     82,                0.87192,                 0.4319,                 1.0055,                0.99609,                      1,                  0.995,                0.73146,                 1.0247,                0.39367,                 1.0945,              0.0003962,              0.0003962,              0.0003962
                     83,                0.85782,                0.43037,                 1.0055,                0.99937,                0.98876,                0.99489,                0.73993,                 1.0311,                0.39364,                 1.1091,              0.0003764,              0.0003764,              0.0003764
                     84,                0.86528,                0.43089,                0.99713,                0.98888,                0.99877,                0.99478,                0.72241,                 1.0309,                0.39446,                 1.0998,              0.0003566,              0.0003566,              0.0003566
                     85,                0.87446,                0.43965,                 1.0136,                      1,                0.99445,                  0.995,                0.73996,                 1.0271,                0.39281,                 1.0894,              0.0003368,              0.0003368,              0.0003368
                     86,                0.86496,                0.43884,                 1.0026,                      1,                0.99536,                  0.995,                0.73744,                   1.02,                0.39142,                 1.1003,               0.000317,               0.000317,               0.000317
                     87,                0.86794,                0.43253,                 1.0126,                      1,                0.99709,                  0.995,                0.73629,                 1.0191,                0.39093,                 1.1022,              0.0002972,              0.0002972,              0.0002972
                     88,                0.85552,                 0.4246,                0.99594,                0.99848,                      1,                  0.995,                0.74059,                 1.0362,                0.39487,                 1.1124,              0.0002774,              0.0002774,              0.0002774
                     89,                0.87271,                0.43597,                 1.0035,                0.99867,                      1,                  0.995,                 0.7382,                 1.0439,                0.38793,                 1.1125,              0.0002576,              0.0002576,              0.0002576
                     90,                0.86899,                0.42337,                 0.9905,                0.99877,                      1,                  0.995,                0.73476,                 1.0641,                0.39234,                 1.1228,              0.0002378,              0.0002378,              0.0002378
                     91,                0.80392,                0.37939,                0.98669,                0.99956,                      1,                  0.995,                0.73026,                 1.0665,                0.38782,                 1.1113,               0.000218,               0.000218,               0.000218
                     92,                0.77467,                0.35955,                0.97501,                0.99879,                      1,                  0.995,                0.74387,                 1.0543,                0.39501,                 1.1189,              0.0001982,              0.0001982,              0.0001982
                     93,                0.77043,                 0.3472,                0.96997,                0.99871,                      1,                  0.995,                0.74758,                 1.0351,                0.38721,                 1.0949,              0.0001784,              0.0001784,              0.0001784
                     94,                0.75821,                0.35193,                0.97303,                0.99983,                      1,                  0.995,                0.74791,                 1.0363,                 0.3873,                 1.0933,              0.0001586,              0.0001586,              0.0001586
                     95,                0.75315,                0.34237,                0.96066,                0.99771,                      1,                  0.995,                0.74833,                 1.0383,                0.39001,                 1.0973,              0.0001388,              0.0001388,              0.0001388
                     96,                0.75986,                0.34968,                0.97682,                0.99716,                      1,                  0.995,                0.74623,                  1.045,                0.38821,                 1.1058,               0.000119,               0.000119,               0.000119
                     97,                0.75445,                0.34442,                0.98114,                0.99927,                      1,                  0.995,                0.75214,                 1.0317,                 0.3819,                 1.1002,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.74763,                0.33928,                0.95899,                      1,                0.99902,                  0.995,                0.75464,                 1.0267,                0.37976,                 1.0961,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                0.73044,                0.33578,                0.96438,                0.98888,                0.99914,                0.99478,                0.75114,                 1.0222,                0.38079,                 1.0939,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                0.73974,                 0.3406,                0.96381,                0.98889,                0.99998,                0.99478,                0.75239,                 1.0236,                0.38115,                 1.0936,               3.98e-05,               3.98e-05,               3.98e-05
