                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                 1.3525,                0.91088,                  1.452,                0.94617,                 0.9988,                0.99064,                0.65108,                 1.0403,                0.61747,                  1.054,              0.0011288,              0.0011288,              0.0011288
                     46,                 1.3256,                0.91757,                 1.4421,                 0.9773,                0.93182,                0.98857,                0.63205,                 1.0279,                 0.6579,                 1.0548,               0.001109,               0.001109,               0.001109
                     47,                 1.3123,                0.91434,                 1.4298,                0.97634,                0.92045,                0.98184,                0.60609,                 1.0927,                0.61886,                    1.1,              0.0010892,              0.0010892,              0.0010892
                     48,                 1.3318,                0.93225,                 1.4469,                0.98842,                0.96998,                0.98782,                0.62256,                 1.1149,                0.60701,                 1.1077,              0.0010694,              0.0010694,              0.0010694
                     49,                  1.294,                0.86769,                 1.4011,                0.95192,                0.93182,                0.97811,                0.66628,                 1.0619,                 0.6247,                 1.0805,              0.0010496,              0.0010496,              0.0010496
                     50,                 1.3361,                0.88378,                 1.4509,                0.92291,                0.90909,                0.95327,                0.62567,                 1.1135,                0.71717,                  1.175,              0.0010298,              0.0010298,              0.0010298
                     51,                 1.3173,                0.89724,                 1.4314,                0.99994,                0.93182,                0.98212,                 0.6714,                 1.0838,                0.58577,                 1.0716,                0.00101,                0.00101,                0.00101
                     52,                 1.2854,                0.88239,                 1.3982,                0.96463,                0.92986,                0.97332,                0.67552,                 1.0192,                0.59557,                 1.0581,              0.0009902,              0.0009902,              0.0009902
                     53,                 1.2938,                0.86195,                 1.4188,                0.95737,                0.93182,                0.97551,                0.65726,                 1.0186,                0.65116,                  1.068,              0.0009704,              0.0009704,              0.0009704
                     54,                 1.2524,                0.82992,                 1.3892,                 0.9331,                0.95096,                0.98182,                0.68118,                 1.0251,                0.58852,                  1.056,              0.0009506,              0.0009506,              0.0009506
                     55,                 1.3036,                0.86873,                 1.4078,                      1,                0.94071,                0.98897,                0.69927,                0.98256,                0.69304,                 1.0181,              0.0009308,              0.0009308,              0.0009308
                     56,                 1.2858,                 0.8484,                  1.397,                0.98215,                0.93182,                0.98355,                0.67258,                 1.0266,                 0.5601,                 1.0478,               0.000911,               0.000911,               0.000911
                     57,                 1.2856,                0.85956,                 1.4246,                0.97507,                0.94318,                0.98289,                0.68437,                0.93925,                0.57859,                 0.9998,              0.0008912,              0.0008912,              0.0008912
                     58,                 1.2771,                0.83992,                 1.4043,                0.98952,                0.90909,                0.98704,                0.68554,                0.94305,                0.63578,                 1.0252,              0.0008714,              0.0008714,              0.0008714
                     59,                 1.2627,                0.84188,                 1.3804,                0.97659,                0.94833,                0.99022,                0.68077,                 0.9221,                0.54174,                0.99126,              0.0008516,              0.0008516,              0.0008516
                     60,                 1.2556,                0.82555,                 1.3855,                 0.9852,                0.94318,                0.98867,                 0.6855,                0.98774,                0.57343,                 1.0565,              0.0008318,              0.0008318,              0.0008318
                     61,                 1.2507,                0.82369,                 1.3783,                0.94486,                0.97358,                0.98861,                  0.697,                0.91061,                0.55747,                0.98555,               0.000812,               0.000812,               0.000812
                     62,                 1.2563,                0.81739,                  1.383,                0.98833,                0.96217,                0.98988,                 0.6967,                0.97879,                0.53333,                  1.011,              0.0007922,              0.0007922,              0.0007922
                     63,                 1.2599,                0.83318,                 1.3872,                0.99125,                0.90909,                0.98505,                0.69213,                0.99927,                0.69053,                 1.0735,              0.0007724,              0.0007724,              0.0007724
                     64,                 1.2472,                0.82081,                 1.3844,                0.97066,                0.96591,                0.99017,                0.71036,                0.94988,                 0.5167,                 1.0094,              0.0007526,              0.0007526,              0.0007526
                     65,                 1.2395,                0.82538,                 1.3785,                 0.9555,                0.96591,                0.99015,                0.67349,                  1.021,                0.62664,                 1.0472,              0.0007328,              0.0007328,              0.0007328
                     66,                 1.2076,                 0.7933,                 1.3485,                0.95562,                0.97886,                0.98977,                0.69391,                0.99551,                0.61081,                 1.0835,               0.000713,               0.000713,               0.000713
                     67,                 1.2449,                0.81568,                 1.3775,                0.95559,                0.97801,                0.99041,                0.71768,                0.92621,                0.55543,                0.98602,              0.0006932,              0.0006932,              0.0006932
                     68,                 1.2453,                0.82708,                 1.3933,                0.98874,                 0.9978,                0.99219,                0.69268,                0.93769,                0.45459,                0.99125,              0.0006734,              0.0006734,              0.0006734
                     69,                 1.2391,                0.80557,                 1.3771,                 0.9434,                0.94707,                0.98493,                0.69583,                0.96555,                0.58284,                 1.0153,              0.0006536,              0.0006536,              0.0006536
                     70,                 1.2115,                0.79247,                 1.3607,                0.94598,                0.99506,                0.99144,                0.68263,                 1.0111,                0.55456,                 1.0577,              0.0006338,              0.0006338,              0.0006338
                     71,                 1.2102,                0.77229,                  1.353,                0.97747,                0.98594,                0.99149,                0.70172,                 1.0316,                 0.5395,                 1.0777,               0.000614,               0.000614,               0.000614
                     72,                 1.2205,                0.80517,                  1.377,                0.97084,                0.97727,                0.99081,                0.71423,                0.95364,                0.60701,                 1.0128,              0.0005942,              0.0005942,              0.0005942
                     73,                 1.1927,                0.77026,                 1.3464,                0.98473,                0.97727,                0.99142,                0.71396,                0.95942,                0.52037,                 1.0092,              0.0005744,              0.0005744,              0.0005744
                     74,                 1.2147,                0.77504,                  1.354,                0.96715,                0.98864,                 0.9905,                0.70305,                0.99738,                0.52426,                 1.0201,              0.0005546,              0.0005546,              0.0005546
                     75,                 1.1939,                0.75987,                 1.3269,                 0.9777,                 0.9964,                0.99073,                0.72246,                0.89376,                0.46251,                0.95873,              0.0005348,              0.0005348,              0.0005348
                     76,                 1.1806,                0.76575,                 1.3233,                0.95796,                0.98864,                0.98955,                0.71556,                0.94581,                0.47003,                0.97389,               0.000515,               0.000515,               0.000515
                     77,                 1.1766,                0.72876,                 1.3133,                0.98876,                0.99966,                0.98994,                0.71036,                0.96699,                0.43476,                0.99309,              0.0004952,              0.0004952,              0.0004952
                     78,                 1.2214,                0.77116,                 1.3539,                0.92402,                      1,                0.98709,                0.69242,                 1.0007,                0.53099,                 1.0381,              0.0004754,              0.0004754,              0.0004754
                     79,                 1.1361,                0.74161,                 1.3225,                0.97767,                 0.9952,                 0.9908,                0.70832,                0.95115,                0.49857,                 1.0007,              0.0004556,              0.0004556,              0.0004556
                     80,                 1.1838,                0.75518,                 1.3281,                0.95586,                0.98425,                 0.9881,                0.69987,                 0.9588,                 0.5263,                 1.0013,              0.0004358,              0.0004358,              0.0004358
                     81,                 1.1931,                0.75307,                 1.3405,                0.95505,                0.96585,                0.98786,                0.71825,                0.98648,                0.52837,                 1.0431,               0.000416,               0.000416,               0.000416
                     82,                 1.1835,                0.74323,                 1.3356,                0.95825,                0.96591,                 0.9914,                0.71592,                0.95656,                0.50622,                 0.9992,              0.0003962,              0.0003962,              0.0003962
                     83,                 1.1687,                0.73187,                 1.3263,                0.96322,                      1,                0.99218,                0.70772,                0.92981,                0.47833,                0.99926,              0.0003764,              0.0003764,              0.0003764
                     84,                 1.1478,                0.74003,                 1.3126,                0.96375,                0.98864,                0.99222,                 0.7111,                 0.9462,                0.44965,                 1.0079,              0.0003566,              0.0003566,              0.0003566
                     85,                 1.1346,                0.71293,                 1.3124,                0.94554,                0.98649,                0.98606,                0.71273,                0.93076,                0.44413,                 0.9947,              0.0003368,              0.0003368,              0.0003368
                     86,                 1.1699,                0.73318,                 1.3195,                0.95624,                 0.9932,                 0.9898,                0.70193,                0.96752,                0.48701,                 1.0224,               0.000317,               0.000317,               0.000317
                     87,                 1.1519,                0.71765,                  1.317,                0.96675,                 0.9911,                0.99109,                 0.7218,                0.92463,                0.46591,                 1.0016,              0.0002972,              0.0002972,              0.0002972
                     88,                 1.1477,                0.73674,                  1.316,                 0.9777,                 0.9966,                0.99293,                0.70695,                0.91043,                0.44311,                 0.9889,              0.0002774,              0.0002774,              0.0002774
                     89,                 1.1281,                0.69768,                 1.3012,                0.96666,                0.98839,                 0.9925,                0.70461,                 0.9419,                0.45527,                 1.0044,              0.0002576,              0.0002576,              0.0002576
                     90,                  1.125,                0.71523,                 1.3008,                0.97337,                      1,                0.99259,                0.71485,                0.91383,                0.40669,                0.96264,              0.0002378,              0.0002378,              0.0002378
                     91,                 1.0058,                0.46879,                 1.2169,                0.98846,                0.97372,                0.99319,                0.70034,                0.95405,                0.47788,                0.99743,               0.000218,               0.000218,               0.000218
                     92,                0.99658,                0.44568,                 1.2256,                0.98545,                0.98864,                0.99296,                0.71359,                0.95598,                0.44329,                0.98695,              0.0001982,              0.0001982,              0.0001982
                     93,                0.94837,                0.43275,                 1.1902,                  0.967,                 0.9991,                0.99262,                0.72103,                0.93549,                0.43464,                  0.967,              0.0001784,              0.0001784,              0.0001784
                     94,                0.92787,                0.42683,                 1.1709,                0.97772,                0.99759,                0.99341,                 0.7253,                0.91579,                0.42407,                0.97082,              0.0001586,              0.0001586,              0.0001586
                     95,                 0.9879,                 0.4521,                 1.2188,                0.97601,                      1,                0.99329,                0.72959,                0.92839,                0.44351,                0.97409,              0.0001388,              0.0001388,              0.0001388
                     96,                 0.9535,                0.43541,                 1.1948,                0.97565,                0.98864,                0.99297,                0.71837,                0.91762,                0.47021,                0.97309,               0.000119,               0.000119,               0.000119
                     97,                0.97214,                0.42122,                 1.1987,                0.97368,                0.97727,                0.99218,                0.71029,                0.94656,                0.45743,                0.99728,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.95271,                0.43315,                  1.181,                0.96364,                0.98864,                0.99229,                0.71727,                 0.9314,                0.43856,                0.98043,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                0.93574,                0.43377,                  1.188,                0.96663,                0.98744,                 0.9922,                0.70913,                0.93784,                0.45037,                0.99164,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                0.92221,                0.41784,                 1.1928,                0.97578,                0.98864,                 0.9932,                0.71544,                0.93902,                0.44279,                0.99291,               3.98e-05,               3.98e-05,               3.98e-05
