                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                 1.1892,                0.69739,                  1.176,                0.98095,                0.98246,                0.99093,                 0.6515,                 1.1597,                0.59194,                 1.1726,              0.0016832,              0.0016832,              0.0016832
                     18,                  1.156,                 0.6849,                 1.1372,                 0.9729,                0.94475,                0.98219,                0.65532,                 1.0959,                0.60993,                 1.1614,              0.0016634,              0.0016634,              0.0016634
                     19,                 1.1825,                0.66078,                 1.1683,                0.95506,                0.93207,                0.96835,                0.61271,                 1.2589,                0.71124,                 1.2511,              0.0016436,              0.0016436,              0.0016436
                     20,                 1.1952,                0.68657,                 1.1763,                0.98078,                0.97368,                0.99243,                0.65157,                 1.1094,                0.54882,                 1.1657,              0.0016238,              0.0016238,              0.0016238
                     21,                 1.1458,                0.65609,                 1.1349,                0.96222,                0.97368,                0.98428,                 0.6679,                  1.089,                0.59105,                 1.1727,               0.001604,               0.001604,               0.001604
                     22,                 1.2023,                0.67684,                 1.1712,                0.94963,                0.96491,                0.97927,                0.67326,                 1.1165,                0.56032,                 1.1857,              0.0015842,              0.0015842,              0.0015842
                     23,                 1.1552,                0.62948,                 1.1334,                0.97331,                0.95963,                0.96346,                0.66615,                 1.0818,                0.57156,                 1.1547,              0.0015644,              0.0015644,              0.0015644
                     24,                 1.1468,                0.62782,                 1.1384,                0.97466,                0.95614,                0.97201,                0.68875,                 1.0967,                 0.5951,                 1.1611,              0.0015446,              0.0015446,              0.0015446
                     25,                 1.1228,                0.61787,                 1.1234,                0.97365,                0.97225,                0.98954,                0.67883,                 1.0875,                 0.5282,                 1.1485,              0.0015248,              0.0015248,              0.0015248
                     26,                 1.1211,                0.62665,                 1.1289,                0.97814,                0.95614,                0.99131,                0.68047,                 1.0648,                0.53422,                 1.1438,               0.001505,               0.001505,               0.001505
                     27,                 1.1075,                 0.6224,                 1.1293,                0.97421,                0.98246,                0.99034,                0.68488,                 1.0959,                0.52573,                 1.1641,              0.0014852,              0.0014852,              0.0014852
                     28,                 1.1166,                0.60743,                 1.1171,                0.98808,                0.97368,                0.98745,                0.67235,                 1.0911,                0.55087,                 1.1527,              0.0014654,              0.0014654,              0.0014654
                     29,                  1.115,                0.61119,                 1.1219,                0.98871,                0.95614,                0.97899,                0.68874,                 1.0966,                 0.6028,                 1.1716,              0.0014456,              0.0014456,              0.0014456
                     30,                 1.1166,                0.60494,                 1.1253,                0.97227,                0.97368,                0.98408,                0.68141,                 1.0619,                0.55438,                 1.1437,              0.0014258,              0.0014258,              0.0014258
                     31,                 1.1099,                0.58526,                 1.0997,                0.99097,                0.98246,                0.98772,                 0.6943,                 1.0737,                0.52771,                  1.118,               0.001406,               0.001406,               0.001406
                     32,                  1.103,                0.59029,                 1.1159,                0.97139,                0.98246,                0.98798,                0.68762,                 1.0758,                0.51894,                 1.1592,              0.0013862,              0.0013862,              0.0013862
                     33,                   1.06,                0.57595,                 1.0888,                0.97364,                0.97219,                 0.9873,                0.68739,                 1.0554,                0.51948,                 1.1443,              0.0013664,              0.0013664,              0.0013664
                     34,                 1.0976,                0.57883,                 1.1194,                 0.9799,                0.98246,                0.98115,                0.68117,                  1.125,                0.51117,                 1.1755,              0.0013466,              0.0013466,              0.0013466
                     35,                 1.0814,                0.57421,                 1.1022,                0.97342,                0.97368,                0.98477,                0.68984,                 1.0716,                0.51762,                 1.1393,              0.0013268,              0.0013268,              0.0013268
                     36,                 1.0537,                0.55556,                 1.0869,                0.99115,                0.98188,                0.98808,                0.71925,                 1.0695,                0.48023,                  1.131,               0.001307,               0.001307,               0.001307
                     37,                 1.0589,                0.55991,                 1.0905,                 0.9738,                0.98246,                0.98193,                0.67631,                 1.1215,                0.50674,                 1.1573,              0.0012872,              0.0012872,              0.0012872
                     38,                 1.0397,                0.54879,                 1.0883,                 0.9719,                0.96491,                0.97871,                0.68688,                 1.1036,                0.49148,                 1.1532,              0.0012674,              0.0012674,              0.0012674
                     39,                 1.0499,                0.55325,                 1.0884,                0.97197,                0.98246,                0.99152,                0.71082,                 1.0815,                0.47343,                 1.1517,              0.0012476,              0.0012476,              0.0012476
                     40,                  1.029,                0.53834,                 1.0751,                0.98146,                0.98246,                 0.9812,                0.68362,                 1.0522,                0.48689,                 1.1347,              0.0012278,              0.0012278,              0.0012278
                     41,                 1.0413,                0.54664,                 1.0828,                 0.9804,                0.98246,                0.98262,                0.70017,                 1.0476,                0.49488,                 1.1068,               0.001208,               0.001208,               0.001208
                     42,                 1.0507,                0.55665,                 1.0909,                0.99082,                0.94705,                0.97684,                0.68849,                 1.0836,                0.49335,                 1.1248,              0.0011882,              0.0011882,              0.0011882
                     43,                 1.0201,                0.53623,                 1.0753,                0.98509,                0.97368,                0.98368,                0.68799,                 1.0463,                0.48945,                 1.1313,              0.0011684,              0.0011684,              0.0011684
                     44,                 1.0215,                0.53166,                 1.0627,                0.98107,                0.97368,                0.98997,                 0.7044,                 1.0484,                0.48605,                 1.1133,              0.0011486,              0.0011486,              0.0011486
                     45,                 1.0221,                0.51918,                 1.0651,                0.96574,                0.98906,                 0.9893,                0.70244,                 1.0688,                0.48445,                 1.1348,              0.0011288,              0.0011288,              0.0011288
                     46,                  1.029,                0.53919,                 1.0721,                0.97365,                0.97224,                 0.9823,                0.70282,                   1.04,                 0.5101,                 1.1254,               0.001109,               0.001109,               0.001109
                     47,                0.96846,                0.52288,                 1.0616,                0.97994,                0.97368,                0.98189,                0.68809,                 1.0828,                0.53244,                 1.1747,              0.0010892,              0.0010892,              0.0010892
                     48,                 1.0505,                0.54578,                 1.0763,                0.97736,                0.97368,                0.98529,                0.69414,                 1.0479,                0.47538,                 1.1358,              0.0010694,              0.0010694,              0.0010694
                     49,                0.99181,                0.51096,                 1.0617,                0.97364,                0.97203,                0.98415,                0.70146,                 1.0493,                0.45589,                 1.1212,              0.0010496,              0.0010496,              0.0010496
                     50,                 0.9806,                0.51829,                  1.064,                0.99106,                0.97274,                0.98478,                0.69954,                  1.053,                0.50947,                 1.1381,              0.0010298,              0.0010298,              0.0010298
                     51,                 1.0251,                0.51859,                 1.0695,                0.99028,                0.98246,                0.99289,                0.72348,                  1.028,                0.44342,                 1.1097,                0.00101,                0.00101,                0.00101
                     52,                0.99187,                0.51728,                 1.0594,                0.98229,                0.97368,                0.98427,                0.71239,                 1.0284,                0.48641,                 1.1069,              0.0009902,              0.0009902,              0.0009902
                     53,                 1.0111,                0.51135,                 1.0678,                0.97435,                0.99951,                0.98637,                0.70139,                 1.0261,                0.45656,                 1.1067,              0.0009704,              0.0009704,              0.0009704
                     54,                0.98517,                0.50091,                 1.0723,                0.99011,                0.99123,                 0.9864,                0.70102,                 1.0266,                0.45274,                 1.1235,              0.0009506,              0.0009506,              0.0009506
                     55,                 0.9746,                0.49841,                 1.0565,                0.98082,                0.99123,                0.98778,                0.70387,                 1.0225,                0.44538,                 1.1167,              0.0009308,              0.0009308,              0.0009308
                     56,                 0.9518,                0.48516,                 1.0439,                0.99047,                0.97368,                0.98378,                0.72091,                 1.0258,                0.51421,                  1.133,               0.000911,               0.000911,               0.000911
                     57,                0.96818,                0.49379,                 1.0631,                0.98242,                0.98066,                0.98603,                0.71722,                 1.0272,                 0.4664,                 1.1206,              0.0008912,              0.0008912,              0.0008912
                     58,                 0.9954,                0.49661,                 1.0558,                0.99096,                0.96153,                0.97428,                0.69137,                 1.0522,                0.47278,                 1.1186,              0.0008714,              0.0008714,              0.0008714
                     59,                0.95509,                0.48648,                 1.0455,                0.98121,                0.98246,                0.98887,                0.70805,                 1.0359,                0.54202,                 1.1211,              0.0008516,              0.0008516,              0.0008516
                     60,                0.95932,                0.48743,                 1.0524,                0.98258,                0.98979,                0.99137,                 0.7269,                0.99873,                 0.4234,                 1.1066,              0.0008318,              0.0008318,              0.0008318
                     61,                0.93055,                0.46293,                 1.0328,                0.98923,                0.99123,                0.99219,                0.71619,                 1.0191,                0.42523,                   1.12,               0.000812,               0.000812,               0.000812
                     62,                0.95258,                0.47717,                  1.043,                0.97389,                0.98169,                0.99158,                0.73642,                 1.0139,                0.44697,                 1.1331,              0.0007922,              0.0007922,              0.0007922
                     63,                0.91526,                0.46357,                 1.0296,                0.98971,                0.97368,                0.98481,                0.72693,                0.99601,                0.51131,                 1.0976,              0.0007724,              0.0007724,              0.0007724
                     64,                0.93986,                 0.4627,                 1.0367,                0.99122,                0.99088,                0.99237,                 0.7227,                0.99953,                0.47106,                 1.1211,              0.0007526,              0.0007526,              0.0007526
                     65,                0.93382,                0.46864,                 1.0355,                0.99123,                0.99091,                0.98746,                0.70655,                  1.028,                0.46802,                 1.1201,              0.0007328,              0.0007328,              0.0007328
                     66,                0.92715,                0.46463,                 1.0265,                0.98835,                0.98246,                0.98855,                0.73144,                 1.0205,                 0.4707,                 1.1087,               0.000713,               0.000713,               0.000713
                     67,                0.89969,                0.47449,                 1.0194,                0.99115,                0.98245,                0.98775,                0.72412,                 1.0266,                0.43488,                 1.1078,              0.0006932,              0.0006932,              0.0006932
                     68,                0.90719,                0.44447,                 1.0347,                 0.9896,                0.97368,                0.98421,                0.72239,                 1.0013,                0.45971,                 1.0996,              0.0006734,              0.0006734,              0.0006734
                     69,                0.91996,                0.46334,                 1.0315,                0.99104,                0.97033,                0.98589,                0.70933,                 1.0406,                0.44831,                 1.1308,              0.0006536,              0.0006536,              0.0006536
                     70,                0.93274,                0.45973,                 1.0415,                 0.9806,                0.97368,                0.98857,                0.72099,                 1.0121,                0.43557,                 1.1102,              0.0006338,              0.0006338,              0.0006338
                     71,                0.88513,                0.44209,                 1.0145,                0.96253,                      1,                0.98292,                0.71286,                0.99027,                0.44122,                 1.0964,               0.000614,               0.000614,               0.000614
                     72,                0.89281,                0.43864,                 1.0135,                0.99009,                0.97368,                0.99225,                0.73004,                0.99392,                0.45799,                 1.1239,              0.0005942,              0.0005942,              0.0005942
                     73,                0.88354,                0.43402,                 1.0134,                 0.9826,                0.99061,                0.98671,                0.72268,                0.99993,                0.42412,                 1.1188,              0.0005744,              0.0005744,              0.0005744
                     74,                0.89352,                0.45025,                 1.0304,                0.99114,                0.98176,                0.98899,                0.71502,                 1.0025,                0.49236,                 1.1047,              0.0005546,              0.0005546,              0.0005546
                     75,                0.86459,                0.43129,                0.99269,                0.98972,                0.98246,                0.98669,                0.72007,                0.98363,                0.45205,                 1.0949,              0.0005348,              0.0005348,              0.0005348
                     76,                0.88411,                0.43744,                  1.009,                0.98771,                0.97368,                0.99348,                0.73211,                 1.0191,                0.42985,                 1.1098,               0.000515,               0.000515,               0.000515
                     77,                0.87059,                0.42966,                 1.0046,                 0.9897,                0.98246,                0.99137,                0.71823,                 1.0191,                 0.4504,                  1.108,              0.0004952,              0.0004952,              0.0004952
                     78,                0.85714,                0.43023,                 1.0087,                0.98955,                0.97368,                 0.9923,                0.73097,                 1.0044,                0.44131,                 1.1191,              0.0004754,              0.0004754,              0.0004754
                     79,                0.85059,                0.43212,                0.99406,                0.99045,                0.97368,                0.99155,                0.72263,                0.99998,                0.43117,                 1.1058,              0.0004556,              0.0004556,              0.0004556
                     80,                0.87244,                0.42504,                 1.0098,                0.99062,                0.97368,                 0.9897,                0.72038,                0.99373,                 0.4493,                 1.0843,              0.0004358,              0.0004358,              0.0004358
                     81,                0.86732,                0.42664,                 1.0118,                0.99106,                0.97268,                0.98762,                0.72629,                0.97771,                0.42795,                 1.0924,               0.000416,               0.000416,               0.000416
                     82,                0.84012,                0.41606,                0.99828,                0.98256,                0.98866,                0.98983,                0.72833,                0.99445,                0.47431,                 1.0973,              0.0003962,              0.0003962,              0.0003962
                     83,                0.85604,                0.42871,                0.99895,                0.99115,                0.98243,                0.98763,                 0.7268,                0.98256,                0.47571,                 1.0808,              0.0003764,              0.0003764,              0.0003764
                     84,                0.82324,                0.40175,                0.98738,                0.99112,                0.97934,                0.98713,                0.72719,                0.98059,                0.47538,                 1.1021,              0.0003566,              0.0003566,              0.0003566
                     85,                0.84334,                0.41698,                0.99214,                0.98259,                0.99015,                0.98646,                0.72916,                 0.9898,                0.44617,                 1.1085,              0.0003368,              0.0003368,              0.0003368
                     86,                0.84123,                0.41241,                0.99024,                0.99038,                0.98246,                0.98953,                0.73555,                0.98968,                0.44975,                 1.0988,               0.000317,               0.000317,               0.000317
                     87,                 0.8616,                0.43276,                 1.0045,                0.98885,                0.98246,                0.99014,                0.73012,                 1.0176,                 0.4527,                 1.1092,              0.0002972,              0.0002972,              0.0002972
                     88,                0.80868,                0.39926,                0.98437,                0.99122,                0.99039,                0.98816,                0.73469,                0.99194,                0.45783,                 1.1069,              0.0002774,              0.0002774,              0.0002774
                     89,                0.83621,                 0.4082,                0.98879,                0.99122,                0.98979,                0.98921,                0.72222,                0.99325,                0.44872,                 1.1046,              0.0002576,              0.0002576,              0.0002576
                     90,                0.82127,                 0.3922,                0.98664,                0.97404,                0.98738,                0.98927,                0.73446,                0.97816,                 0.4546,                 1.0924,              0.0002378,              0.0002378,              0.0002378
                     91,                0.76587,                0.35468,                0.97194,                0.99106,                 0.9726,                0.99047,                0.71746,                  1.002,                0.45741,                 1.1099,               0.000218,               0.000218,               0.000218
                     92,                0.76258,                0.33825,                0.97418,                0.99094,                0.97368,                0.99056,                0.73223,                0.98103,                0.41184,                  1.105,              0.0001982,              0.0001982,              0.0001982
                     93,                0.73898,                0.32877,                0.96401,                0.99007,                0.97368,                0.99146,                0.74189,                0.96695,                0.40463,                  1.089,              0.0001784,              0.0001784,              0.0001784
                     94,                0.74051,                0.32955,                 0.9701,                0.99059,                0.97368,                0.99146,                0.74185,                0.97965,                0.41194,                 1.0978,              0.0001586,              0.0001586,              0.0001586
                     95,                0.73863,                0.33077,                0.96198,                0.99107,                0.97329,                0.99065,                0.74876,                 0.9817,                0.39311,                 1.0987,              0.0001388,              0.0001388,              0.0001388
                     96,                0.72134,                0.32641,                0.95335,                0.99106,                0.97296,                0.99075,                0.75437,                0.97552,                0.40177,                 1.1014,               0.000119,               0.000119,               0.000119
                     97,                0.72984,                 0.3335,                0.96075,                0.99047,                0.97368,                0.99275,                0.75426,                0.97951,                0.41101,                 1.0996,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.71879,                0.32196,                0.95844,                0.99025,                0.97368,                0.99329,                0.74885,                0.98422,                0.42052,                  1.105,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                0.72247,                0.33043,                0.95467,                0.99021,                0.97368,                0.99266,                0.75011,                0.98697,                0.41734,                 1.1053,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                0.69859,                0.31802,                0.95205,                0.98984,                0.97368,                0.99308,                0.74705,                0.97781,                0.40913,                 1.0999,               3.98e-05,               3.98e-05,               3.98e-05
