                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                  1.277,                0.93387,                  1.386,                0.93661,                0.89801,                0.96966,                0.60978,                 1.3355,                0.70642,                 1.3634,              0.0015446,              0.0015446,              0.0015446
                     25,                 1.2577,                0.89111,                   1.35,                0.91454,                 0.9116,                0.96388,                0.57931,                 1.4032,                0.75546,                 1.4186,              0.0015248,              0.0015248,              0.0015248
                     26,                 1.3042,                0.87856,                  1.403,                0.95278,                0.90608,                0.96841,                0.61402,                 1.2901,                0.70296,                 1.3515,               0.001505,               0.001505,               0.001505
                     27,                 1.2959,                0.93211,                  1.387,                0.95849,                 0.9116,                  0.968,                0.61356,                 1.3651,                0.67169,                 1.4001,              0.0014852,              0.0014852,              0.0014852
                     28,                 1.2566,                0.92178,                 1.3764,                0.91638,                0.89503,                0.96502,                0.61616,                 1.3241,                0.70408,                 1.3537,              0.0014654,              0.0014654,              0.0014654
                     29,                 1.2458,                0.87447,                 1.3692,                0.88667,                0.92818,                0.95882,                0.59629,                 1.3218,                0.69994,                 1.3655,              0.0014456,              0.0014456,              0.0014456
                     30,                 1.2729,                 0.8984,                  1.376,                0.87325,                0.92818,                0.96192,                0.62465,                 1.2873,                0.71289,                 1.3535,              0.0014258,              0.0014258,              0.0014258
                     31,                  1.264,                0.85842,                 1.3659,                0.92125,                0.87293,                 0.9506,                0.56705,                 1.2926,                0.71112,                 1.3656,               0.001406,               0.001406,               0.001406
                     32,                 1.2048,                0.85056,                 1.3316,                0.97117,                0.93041,                0.97335,                0.63597,                 1.2812,                0.65776,                 1.3329,              0.0013862,              0.0013862,              0.0013862
                     33,                 1.1859,                0.81951,                 1.3129,                0.92341,                0.93249,                0.97269,                0.61155,                 1.2788,                0.67448,                 1.3468,              0.0013664,              0.0013664,              0.0013664
                     34,                 1.2087,                0.80163,                 1.3314,                0.94359,                0.90055,                0.94744,                0.61731,                 1.2903,                0.71229,                 1.3357,              0.0013466,              0.0013466,              0.0013466
                     35,                 1.2227,                0.81371,                 1.3434,                0.93527,                 0.9337,                0.97153,                0.63006,                 1.2746,                0.66551,                 1.3366,              0.0013268,              0.0013268,              0.0013268
                     36,                  1.161,                0.81096,                 1.3049,                0.92097,                0.95028,                0.97685,                0.64757,                 1.1945,                0.59988,                 1.2924,               0.001307,               0.001307,               0.001307
                     37,                 1.2154,                0.84892,                 1.3425,                0.93521,                0.95702,                0.98272,                0.66542,                 1.2099,                0.60082,                  1.279,              0.0012872,              0.0012872,              0.0012872
                     38,                 1.1704,                0.77511,                 1.3046,                0.93926,                0.93981,                0.97203,                0.61978,                 1.2625,                 0.6291,                 1.3041,              0.0012674,              0.0012674,              0.0012674
                     39,                 1.1518,                0.77713,                 1.2905,                 0.9192,                0.94279,                0.97308,                0.64922,                  1.219,                 0.6123,                 1.2896,              0.0012476,              0.0012476,              0.0012476
                     40,                 1.1415,                0.75861,                 1.2881,                 0.9246,                0.91713,                0.97192,                0.64091,                 1.2406,                0.62488,                 1.3077,              0.0012278,              0.0012278,              0.0012278
                     41,                 1.1376,                0.74312,                 1.2963,                0.96585,                0.93743,                0.97877,                 0.6764,                 1.1592,                0.55217,                 1.2581,               0.001208,               0.001208,               0.001208
                     42,                 1.1217,                  0.757,                 1.2865,                0.96569,                 0.9331,                0.98077,                0.66831,                 1.2272,                 0.6077,                 1.2782,              0.0011882,              0.0011882,              0.0011882
                     43,                 1.1157,                0.74663,                 1.2798,                0.94497,                0.94866,                0.97898,                0.64233,                 1.2682,                0.61814,                 1.3207,              0.0011684,              0.0011684,              0.0011684
                     44,                 1.0998,                0.76445,                 1.2862,                0.97663,                0.92347,                0.97835,                0.66266,                 1.1861,                0.62241,                 1.2775,              0.0011486,              0.0011486,              0.0011486
                     45,                 1.1184,                0.75231,                 1.2762,                0.95525,                 0.9558,                0.98433,                0.63858,                  1.213,                0.58827,                 1.2983,              0.0011288,              0.0011288,              0.0011288
                     46,                  1.089,                0.71591,                 1.2608,                0.96488,                0.95028,                0.97911,                0.66396,                 1.2059,                0.56509,                 1.2787,               0.001109,               0.001109,               0.001109
                     47,                 1.1078,                0.72187,                 1.2719,                0.96536,                0.92385,                0.98085,                0.66836,                 1.1908,                0.56888,                 1.2733,              0.0010892,              0.0010892,              0.0010892
                     48,                 1.0743,                0.70437,                  1.254,                0.95536,                0.94583,                0.98125,                0.66137,                 1.1738,                0.56669,                 1.2599,              0.0010694,              0.0010694,              0.0010694
                     49,                  1.094,                0.71784,                 1.2713,                0.96935,                0.93923,                0.97842,                0.66543,                 1.1791,                0.55412,                 1.2592,              0.0010496,              0.0010496,              0.0010496
                     50,                 1.1081,                0.73654,                 1.2627,                0.95037,                0.95216,                0.98707,                0.65538,                  1.215,                0.55624,                  1.283,              0.0010298,              0.0010298,              0.0010298
                     51,                 1.1018,                0.72252,                 1.2528,                0.97013,                 0.8971,                0.97266,                0.65274,                 1.1986,                0.59243,                 1.2732,                0.00101,                0.00101,                0.00101
                     52,                 1.1084,                0.72683,                 1.2668,                0.97205,                0.96085,                0.98355,                0.68568,                 1.1221,                0.53835,                 1.2295,              0.0009902,              0.0009902,              0.0009902
                     53,                 1.0728,                0.68338,                 1.2305,                0.97005,                0.95028,                0.98063,                0.66698,                 1.1905,                0.54738,                  1.271,              0.0009704,              0.0009704,              0.0009704
                     54,                 1.0554,                0.67222,                 1.2382,                0.99075,                0.95028,                0.98978,                0.67401,                 1.1893,                0.53796,                 1.2457,              0.0009506,              0.0009506,              0.0009506
                     55,                 1.0856,                0.70997,                 1.2384,                0.95712,                0.94475,                0.98166,                0.64963,                 1.2227,                0.54551,                 1.2628,              0.0009308,              0.0009308,              0.0009308
                     56,                 1.0878,                0.70849,                  1.242,                0.95916,                0.96133,                0.98822,                0.66047,                 1.2355,                0.54429,                 1.2988,               0.000911,               0.000911,               0.000911
                     57,                 1.0572,                0.66597,                 1.2245,                0.96194,                 0.9779,                0.98976,                0.68588,                 1.2021,                 0.5426,                 1.2578,              0.0008912,              0.0008912,              0.0008912
                     58,                 1.0781,                0.69325,                 1.2448,                0.97731,                0.95197,                 0.9803,                0.67112,                 1.1903,                 0.5251,                  1.263,              0.0008714,              0.0008714,              0.0008714
                     59,                 1.0873,                0.68109,                 1.2478,                0.99307,                0.95028,                0.98681,                0.67565,                 1.1768,                 0.5144,                 1.2624,              0.0008516,              0.0008516,              0.0008516
                     60,                 1.0318,                0.64811,                 1.2087,                0.99408,                0.92813,                0.98431,                0.67713,                 1.1589,                0.52232,                 1.2495,              0.0008318,              0.0008318,              0.0008318
                     61,                 1.0516,                0.65144,                 1.2337,                0.98844,                0.94496,                 0.9818,                0.68163,                 1.1818,                0.52372,                 1.2534,               0.000812,               0.000812,               0.000812
                     62,                 1.0283,                0.65109,                   1.23,                0.96595,                0.95028,                0.98581,                0.67934,                 1.1884,                0.52268,                 1.2601,              0.0007922,              0.0007922,              0.0007922
                     63,                 1.0004,                0.62643,                 1.2009,                0.97014,                0.96685,                0.98927,                 0.6676,                  1.201,                0.51944,                 1.2851,              0.0007724,              0.0007724,              0.0007724
                     64,                 1.0253,                0.65261,                 1.2138,                0.97493,                0.92818,                0.97258,                0.67387,                 1.1735,                0.52417,                 1.2432,              0.0007526,              0.0007526,              0.0007526
                     65,                0.98863,                0.62952,                 1.1883,                0.96939,                0.96133,                0.98677,                 0.6966,                 1.1421,                0.51211,                 1.2324,              0.0007328,              0.0007328,              0.0007328
                     66,                 1.0065,                0.62685,                 1.2018,                 0.9771,                0.96685,                0.98605,                0.70461,                 1.1223,                0.50954,                 1.2078,               0.000713,               0.000713,               0.000713
                     67,                 1.0238,                0.63991,                 1.2118,                0.96106,                0.95458,                0.97612,                0.66194,                 1.1382,                0.51395,                 1.2513,              0.0006932,              0.0006932,              0.0006932
                     68,                0.99739,                0.61375,                 1.2037,                0.99402,                0.96685,                0.99197,                0.69627,                 1.1495,                0.49789,                 1.2476,              0.0006734,              0.0006734,              0.0006734
                     69,                 1.0068,                0.63726,                  1.216,                0.98107,                0.97238,                0.99279,                0.68983,                 1.1548,                0.47874,                 1.2247,              0.0006536,              0.0006536,              0.0006536
                     70,                0.94202,                 0.5908,                 1.1795,                0.98295,                0.95546,                0.98974,                0.68224,                 1.1844,                0.50872,                 1.2516,              0.0006338,              0.0006338,              0.0006338
                     71,                 1.0027,                0.61883,                 1.1928,                0.97732,                0.95221,                0.98731,                0.68725,                 1.1429,                0.52318,                 1.2307,               0.000614,               0.000614,               0.000614
                     72,                0.99087,                0.61773,                 1.2069,                0.97695,                0.96685,                0.98827,                0.69512,                 1.1297,                0.48209,                 1.2179,              0.0005942,              0.0005942,              0.0005942
                     73,                0.96355,                0.60688,                 1.1761,                0.98785,                0.96685,                0.98852,                0.69309,                 1.1459,                0.50313,                 1.2292,              0.0005744,              0.0005744,              0.0005744
                     74,                 1.0065,                0.63138,                 1.2026,                0.97755,                0.96242,                0.99137,                0.69465,                   1.13,                0.48232,                 1.2132,              0.0005546,              0.0005546,              0.0005546
                     75,                0.95723,                0.59476,                 1.1845,                0.98754,                0.95028,                0.98696,                0.69768,                 1.1543,                0.50154,                 1.2245,              0.0005348,              0.0005348,              0.0005348
                     76,                0.95614,                0.57966,                 1.1661,                0.98067,                0.97238,                0.98809,                0.69459,                 1.1542,                0.49272,                 1.2369,               0.000515,               0.000515,               0.000515
                     77,                0.94272,                0.58404,                 1.1641,                0.97172,                0.97238,                 0.9894,                 0.6747,                 1.1666,                0.49835,                 1.2623,              0.0004952,              0.0004952,              0.0004952
                     78,                0.90823,                0.55371,                 1.1364,                0.97773,                 0.9701,                0.98969,                 0.6981,                 1.1387,                0.47316,                 1.2368,              0.0004754,              0.0004754,              0.0004754
                     79,                0.92461,                0.58241,                 1.1486,                0.98854,                0.95346,                0.99152,                0.70639,                 1.1238,                0.47623,                   1.24,              0.0004556,              0.0004556,              0.0004556
                     80,                0.90646,                 0.5483,                 1.1376,                 0.9887,                 0.9666,                0.99168,                0.70474,                 1.1698,                0.47919,                 1.2588,              0.0004358,              0.0004358,              0.0004358
                     81,                0.93662,                0.56819,                  1.154,                0.97729,                0.95097,                0.98057,                0.69907,                 1.1238,                0.49011,                 1.2324,               0.000416,               0.000416,               0.000416
                     82,                0.91713,                0.54371,                 1.1439,                0.97715,                 0.9558,                0.98399,                0.69202,                 1.1612,                 0.4833,                 1.2547,              0.0003962,              0.0003962,              0.0003962
                     83,                0.91251,                0.56122,                 1.1625,                0.98481,                 0.9558,                0.98439,                0.68411,                 1.1806,                0.48068,                  1.265,              0.0003764,              0.0003764,              0.0003764
                     84,                0.92214,                0.56176,                 1.1469,                0.97521,                0.97238,                0.98832,                0.69344,                 1.1472,                0.46448,                 1.2507,              0.0003566,              0.0003566,              0.0003566
                     85,                0.92015,                0.55125,                 1.1485,                0.98727,                0.96133,                0.98592,                0.68691,                  1.147,                0.46082,                 1.2474,              0.0003368,              0.0003368,              0.0003368
                     86,                0.88389,                0.54913,                 1.1291,                0.97755,                0.96228,                0.98782,                 0.6975,                 1.1341,                 0.4663,                 1.2487,               0.000317,               0.000317,               0.000317
                     87,                0.89109,                0.54434,                 1.1289,                0.99787,                0.95028,                0.98573,                0.70268,                  1.123,                0.46568,                  1.226,              0.0002972,              0.0002972,              0.0002972
                     88,                0.89661,                0.54049,                  1.116,                0.97163,                0.94626,                0.98484,                 0.7004,                 1.1548,                0.47118,                 1.2432,              0.0002774,              0.0002774,              0.0002774
                     89,                0.87537,                0.53362,                 1.1273,                0.98696,                0.95028,                0.98029,                0.69841,                 1.1681,                0.47758,                 1.2525,              0.0002576,              0.0002576,              0.0002576
                     90,                0.85329,                0.51475,                 1.1125,                0.98861,                0.96133,                0.98843,                 0.7126,                 1.1808,                0.46717,                 1.2502,              0.0002378,              0.0002378,              0.0002378
                     91,                0.79935,                0.41335,                 1.0636,                0.98237,                0.97238,                 0.9904,                0.69748,                 1.1445,                0.46203,                 1.2241,               0.000218,               0.000218,               0.000218
                     92,                0.76545,                0.40037,                 1.0677,                 0.9777,                 0.9688,                0.98702,                0.69379,                 1.1507,                0.47386,                 1.2407,              0.0001982,              0.0001982,              0.0001982
                     93,                0.76714,                0.39149,                 1.0536,                0.98463,                0.96133,                 0.9873,                0.69402,                 1.1299,                0.47293,                 1.2224,              0.0001784,              0.0001784,              0.0001784
                     94,                0.77652,                0.39606,                 1.0697,                0.97702,                 0.9558,                  0.987,                0.68786,                 1.1378,                0.47357,                 1.2329,              0.0001586,              0.0001586,              0.0001586
                     95,                0.75892,                0.37165,                 1.0509,                0.98242,                0.96133,                0.99203,                0.69792,                 1.1285,                0.45926,                 1.2275,              0.0001388,              0.0001388,              0.0001388
                     96,                0.74867,                0.38238,                 1.0493,                0.98305,                 0.9558,                0.98753,                0.69663,                 1.1425,                0.45525,                 1.2462,               0.000119,               0.000119,               0.000119
                     97,                0.74195,                0.37641,                 1.0302,                0.99431,                0.96479,                 0.9888,                0.70067,                 1.1331,                0.45675,                 1.2316,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.75422,                0.38106,                 1.0548,                0.98103,                0.96133,                 0.9854,                0.69664,                 1.1353,                0.45808,                 1.2382,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                0.74021,                0.37778,                 1.0387,                0.98704,                0.94475,                0.98469,                 0.7006,                 1.1456,                0.45872,                 1.2458,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                 0.7342,                0.37979,                 1.0381,                0.97775,                0.97121,                0.99037,                0.70263,                 1.1436,                0.45867,                 1.2435,               3.98e-05,               3.98e-05,               3.98e-05
